581,1,76
582,1,82
583,1,73
584,1,80
585,1,77
586,1,87
587,1,79
588,1,77
589,1,79
590,1,76
591,1,88
592,1,89
593,1,81
594,1,80
595,1,82
596,1,79
597,1,143
598,1,224
599,1,77
600,1,74
601,1,82
602,1,78
603,1,78
604,1,81
605,1,72
606,1,80
607,1,77
608,1,79
609,1,81
610,1,88
611,1,84
612,1,77
613,1,82
614,1,137
615,1,101
616,1,82
617,1,80
618,1,83
619,1,81
620,1,84
621,1,78
622,1,89
623,1,83
624,1,77
625,1,78
626,1,75
627,1,75
628,1,84
629,1,100
630,1,83
631,1,81
632,1,82
633,1,78
634,1,86
635,1,80
636,1,88
637,1,87
638,1,147
639,1,428
640,1,133
641,1,154
642,1,160
643,1,78
644,1,86
645,1,77
646,1,84
647,1,79
648,1,86
649,1,84
650,1,372
651,1,142
652,1,82
653,1,80
654,1,83
655,1,83
656,1,78
657,1,73
658,1,79
659,1,81
660,1,90
661,1,79
662,1,77
663,1,81
664,1,77
665,1,79
666,1,79
667,1,80
668,1,75
669,1,82
670,1,85
671,1,80
672,1,87
673,1,77
674,1,83
675,1,81
676,1,74
677,1,79
678,1,85
679,1,77
680,1,85
681,1,82
682,1,74
683,1,85
684,1,83
685,1,81
686,1,82
687,1,75
688,1,79
689,1,92
690,1,77
691,1,76
692,1,78
693,1,74
694,1,85
695,1,79
696,1,86
697,1,83
